상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,엑스좌표_값,와이좌표_값,자치구_코드,자치구_코드_명,행정동_코드,행정동_코드_명,영역_면적,경도,위도
D,발달상권,3120146,한강성심병원,192123,447061,11560,영등포구,11560535,영등포동,140562,126.91167771284763,37.5257536622051
D,발달상권,3120147,보라매역,193019,444434,11590,동작구,11590660,대방동,93027,126.92183909695264,37.5020917794175
D,발달상권,3120033,을지로4가역,199709,451926,11140,중구,11140605,을지로동,85528,126.99749391653998,37.56962099371385
D,발달상권,3120095,홍제역,195120,454298,11410,서대문구,11410620,홍제1동,100614,126.94553326010326,37.59097918316496
D,발달상권,3120138,당산2동(영등포우체국),190924,447794,11560,영등포구,11560560,당산2동,94477,126.89810462189078,37.532346843454064
D,발달상권,3120139,대림3동사거리,190957,444527,11560,영등포구,11560720,대림3동,191427,126.89851843788018,37.50291167734751
D,발달상권,3120029,을지로2가,198759,451740,11140,중구,11140550,명동,56876,126.98674082962508,37.56794429945463
D,발달상권,3120149,여의도역(여의도),193481,447024,11560,영등포구,11560540,여의동,598658,126.9270407526108,37.5254309805951
D,발달상권,3120150,63빌딩,194670,446691,11560,영등포구,11560540,여의동,40709,126.94049399693088,37.52243838428736
D,발달상권,3120151,보라매공원,193370,443533,11590,동작구,11590680,신대방2동,119689,126.9258168120529,37.49397639565622
D,발달상권,3120152,신대방삼거리역,193572,444444,11590,동작구,11590660,대방동,112198,126.92809298295197,37.50218593158783
D,발달상권,3120153,노량진역(노량진),194719,446060,11590,동작구,11590510,노량진1동,443826,126.94105288453686,37.51675338945452
D,발달상권,3120036,장충동족발거리(남소영길),200486,451165,11140,중구,11140580,장충동,88202,127.00628864349623,37.56276444283771
D,발달상권,3120037,동대문역사문화공원역,200652,451769,11140,중구,11140590,광희동,370638,127.00816797329672,37.56820632366103
D,발달상권,3120038,약수역,200886,450529,11140,중구,11140625,다산동,136837,127.01081527156624,37.55703387964675
D,발달상권,3120039,신당역,201389,451766,11140,중구,11140615,신당동,198976,127.016510198608,37.56817852947782
D,발달상권,3120040,용산전자상가(용산역),196602,448198,11170,용산구,11170625,한강로동,365025,126.96234216830902,37.53602563383004
D,발달상권,3120041,신용산역(용산역),196759,447723,11170,용산구,11170625,한강로동,1031423,126.96412065116706,37.53174649129119
D,발달상권,3120208,청담사거리(청담동명품거리),204217,447261,11680,강남구,11680565,청담동,331337,127.04849532506928,37.52758047606436
D,발달상권,3120209,"강남구청(청담역_8번, 강남세무서)",204377,446586,11680,강남구,11680565,청담동,134148,127.05030144959188,37.52149802819058
D,발달상권,3120210,선릉역,204364,445017,11680,강남구,11680630,대치4동,360434,127.0501452195006,37.50736145798265
D,발달상권,3120211,도성초등학교,204639,444576,11680,강남구,11680630,대치4동,72437,127.05325272117209,37.50338673739698
D,발달상권,3120212,한티역,204740,444220,11680,강남구,11680630,대치4동,112734,127.0543927063583,37.50017867835212
D,발달상권,3120213,삼성중앙역,204752,445788,11680,강남구,11680590,삼성2동,228925,127.05453840359996,37.51430625480766
D,발달상권,3120214,영동대교남단교차로,204844,447175,11680,강남구,11680565,청담동,89136,127.05558803437096,37.52680258674447
D,발달상권,3120215,포스코사거리,204975,445263,11680,강남구,11680590,삼성2동,318626,127.05705725688416,37.509574863985975
D,발달상권,3120216,경기고교사거리(경기고교앞사거리),205005,446809,11680,강남구,11680565,청담동,71695,127.05740695287972,37.52350409909072
D,발달상권,3120217,대치사거리,205165,444843,11680,강남구,11680630,대치4동,159411,127.0592033037718,37.50578964610005
D,발달상권,3120218,코엑스,205226,445856,11680,강남구,11680580,삼성1동,145396,127.05990030585356,37.51491640393377
D,발달상권,3120219,은마아파트,205359,444378,11680,강남구,11680630,대치4동,149660,127.06139404707989,37.50159891494185
D,발달상권,3120220,대치역,205508,443861,11680,강남구,11680600,대치1동,163253,127.06307527993572,37.49693988730645
D,발달상권,3120221,봉은사역,205516,446111,11680,강남구,11680580,삼성1동,124926,127.06318241941727,37.5172122763785
D,발달상권,3120222,삼성역,205584,445468,11680,강남구,11680610,대치2동,356337,127.0639467730458,37.51141846778384
D,발달상권,3120223,휘문고교사거리,205806,444988,11680,강남구,11680610,대치2동,133570,127.06645397677268,37.50709232955567
D,발달상권,3120224,수서역,209112,443153,11680,강남구,11680750,수서동,60183,127.10382203612156,37.490532554018685
D,발달상권,3120225,잠실새내역(신천),207301,445671,11710,송파구,11710650,잠실본동,238047,127.08336904157956,37.513235629763805
D,발달상권,3120226,석촌고분역,208581,444877,11710,송파구,11710600,석촌동,129121,127.09783774074208,37.50607080204381
D,발달상권,3120227,잠실역,208953,446061,11710,송파구,11710710,잠실6동,526867,127.10205928245784,37.51673508515926
D,발달상권,3120228,석촌역(석촌호수),209420,445178,11710,송파구,11710580,송파1동,228150,127.10733046383342,37.50877468241983
D,발달상권,3120034,중구청(퇴계로4가),199832,451557,11140,중구,11140590,광희동,95213,126.99888631819948,37.56629638610131
D,발달상권,3120035,퇴계로5가,200172,451544,11140,중구,11140590,광희동,48951,127.0027347370416,37.56617928066707
D,발달상권,3120097,충정로역,196738,451218,11410,서대문구,11410565,충현동,59549,126.9638672304625,37.56323606019537
D,발달상권,3120098,DMC(디지털미디어시티),190266,453378,11440,마포구,11440740,상암동,347758,126.89058563199136,37.582651271623405
D,발달상권,3120148,국회의사당역(국회의사당),192994,447676,11560,영등포구,11560540,여의동,353915,126.92152519670226,37.53130185582889
D,발달상권,3120232,송파나루역,209906,445634,11710,송파구,11710580,송파1동,60912,127.11283330912612,37.51287817004432
D,발달상권,3120233,몽촌토성역,210030,446282,11710,송파구,11710562,방이2동,115003,127.11424462843996,37.51871528513371
D,발달상권,3120234,가락시장역,210499,443922,11710,송파구,11710620,가락본동,165196,127.11951632905492,37.49744660607242
D,발달상권,3120235,문정역,210608,442903,11710,송파구,11710642,문정2동,333436,127.1207343582884,37.48826419956458
D,발달상권,3120236,장지역(가든파이브),210906,442074,11710,송파구,11710642,문정2동,211338,127.12409166431888,37.48079146907012
D,발달상권,3120237,경찰병원역,210683,444197,11710,송파구,11710620,가락본동,198351,127.12160105331462,37.49992225129531
D,발달상권,3120238,방이역,211087,445537,11710,송파구,11710561,방이1동,45610,127.12618989659674,37.511990861916736
D,발달상권,3120239,오금역,211154,444709,11710,송파구,11710620,가락본동,151650,127.126935229069,37.50452981810576
D,발달상권,3120240,개롱역,211903,444074,11710,송파구,11710632,가락2동,107416,127.13539584759737,37.49879919627384
D,발달상권,3120241,거여역,212871,443719,11710,송파구,11710532,거여2동,94954,127.14633644946278,37.49558774709646
D,발달상권,3120242,강동구청역,210844,447756,11740,강동구,11740640,성내1동,205710,127.12347394383475,37.53198677352421
D,발달상권,3120246,길동역,212223,448561,11740,강동구,11740685,길동,242674,127.139088814112,37.53922260812401
D,발달상권,3120247,굽은다리역,212606,449599,11740,강동구,11740600,천호1동,94552,127.1434400926842,37.54856974920644
D,발달상권,3120248,명일역,212758,450202,11740,강동구,11740530,명일1동,143099,127.14517057669735,37.55400062753792
D,발달상권,3120249,고덕역,213696,450444,11740,강동구,11740540,명일2동,92407,127.15579040388032,37.55616762498184
D,발달상권,3120187,신논현역,202235,445062,11680,강남구,11680521,논현1동,382392,127.02606640679524,37.50777436481018
D,발달상권,3120188,압구정역,202482,447331,11680,강남구,11680510,신사동,251746,127.0288674471386,37.528217348181855
D,발달상권,3120189,강남역,202454,444235,11650,서초구,11650520,서초2동,617547,127.0285406202714,37.50032257026755
D,발달상권,3120243,천호역,210998,448898,11740,강동구,11740610,천호2동,215270,127.12523324575744,37.5422742785429
D,발달상권,3120244,암사역,211298,450214,11740,강동구,11740580,암사2동,80605,127.12864794772368,37.5541276909646
D,발달상권,3120245,둔촌역,211926,447436,11740,강동구,11740660,성내3동,165420,127.1357101685642,37.52909032541511
D,발달상권,3120229,방이동먹자골목,209657,446106,11710,송파구,11710562,방이2동,146694,127.11002307823028,37.51713348624181
D,발달상권,3120230,송파사거리(송파역),209754,444634,11710,송파구,11710600,석촌동,102341,127.11110089761983,37.50386981916269
D,발달상권,3120199,경복아파트교차로,203449,445392,11680,강남구,11680640,역삼1동,112742,127.03979831504168,37.51074400406818
D,발달상권,3120200,학동사거리,203460,447067,11680,강남구,11680565,청담동,266597,127.03993046536094,37.5258356426088
D,발달상권,3120201,도곡1동,203531,443680,11680,강남구,11680640,역삼1동,169293,127.04071770997186,37.49531861249899
D,발달상권,3120202,압구정로데오역(압구정로데오),203548,447476,11680,강남구,11680545,압구정동,265702,127.04092792735425,37.529520381342905
D,발달상권,3120203,강남구청역,203597,446308,11680,강남구,11680531,논현2동,173252,127.04147666724924,37.518996575535375
D,발달상권,3120204,르네상스호텔사거리,203786,444848,11680,강남구,11680640,역삼1동,160960,127.04360719763348,37.50584128229301
D,발달상권,3120205,매봉역,203882,442769,11680,강남구,11680656,도곡2동,122443,127.0446821512139,37.48710912004901
D,발달상권,3120206,개나리아파트,203905,444200,11680,강남구,11680650,역삼2동,148412,127.04494967567514,37.50000232765008
D,발달상권,3120207,선정릉역,204022,445778,11680,강남구,11680590,삼성2동,323475,127.04628130162564,37.514219572840624
D,발달상권,3120190,강남을지병원,202498,446725,11680,강남구,11680545,압구정동,295195,127.02904645086714,37.52275727796631
D,발달상권,3120191,학동역,202659,446009,11680,강남구,11680521,논현1동,366287,127.0308652050371,37.51630571059905
D,발달상권,3120192,뱅뱅사거리,202785,443423,11680,강남구,11680640,역삼1동,317600,127.03228087082492,37.49300554159596
D,발달상권,3120193,도산공원교차로,202968,446898,11680,강남구,11680545,압구정동,185023,127.03436391641402,37.52431464047678
D,발달상권,3120194,언주역(차병원),203009,445326,11680,강남구,11680531,논현2동,242446,127.03482143564683,37.51015085396167
D,발달상권,3120195,성수대교남단,203046,447576,11680,강남구,11680545,압구정동,126830,127.03524904473942,37.53042313387172
D,발달상권,3120196,서울세관,203125,446206,11680,강남구,11680531,논현2동,185480,127.0361371040819,37.51807924541133
D,발달상권,3120197,역삼역,203179,444549,11680,강남구,11680640,역삼1동,562807,127.03674091427624,37.50314954504353
D,발달상권,3120198,구역삼세무서,203290,444009,11680,강남구,11680640,역삼1동,291470,127.03799388458827,37.49828377229738
R,전통시장,3130293,봉천중앙시장,195973,442762,11620,관악구,11620615,중앙동,17101,126.9552557072334,37.48704487910497
R,전통시장,3130294,관악중부시장,196125,442778,11620,관악구,11620575,행운동,27900,126.9569742725324,37.48718969956889
R,전통시장,3130295,인헌시장(원당종합시장),196979,441661,11620,관악구,11620625,인헌동,42171,126.96663507481438,37.47712876032245
R,전통시장,3130296,남부종합시장,198664,443924,11650,서초구,11650590,방배본동,6658,126.98568040858538,37.49752249312909
R,전통시장,3130301,양재시장,203426,442741,11650,서초구,11650651,양재1동,8409,127.03952606584636,37.486858611048405
R,전통시장,3130303,영동전통시장,202138,445525,11680,강남구,11680521,논현1동,39097,127.02497063784466,37.51194620463039
R,전통시장,3130306,강남언주로,203794,445045,11680,강남구,11680640,역삼1동,22922,127.04369867426428,37.50761621508302
R,전통시장,3130307,도곡시장,204573,444284,11680,강남구,11680650,역삼2동,7462,127.05250451331588,37.50075614747392
R,전통시장,3130314,풍납시장,210613,448663,11710,송파구,11710510,풍납1동,120813,127.12087350818317,37.54016143424106
R,전통시장,3130315,문정동 로데오거리 상점가(문정동 로데오거리),210897,443396,11710,송파구,11710620,가락본동,75829,127.12400935617003,37.49270277826134
R,전통시장,3130316,마천시장,213305,444320,11710,송파구,11710550,마천2동,9557,127.1512550055886,37.50099661517105
R,전통시장,3130317,마천중앙시장,213364,444298,11710,송파구,11710550,마천2동,33745,127.15192183796812,37.50079754856936
R,전통시장,3130318,로데오거리상점가,211228,448860,11740,강동구,11740610,천호2동,56564,127.1278351699977,37.54192914724644
R,전통시장,3130319,성내전통시장,211269,448247,11740,강동구,11740650,성내2동,31651,127.12828974171708,37.53640557797373
R,전통시장,3130320,암사종합시장,211408,450161,11740,강동구,11740570,암사1동,37201,127.12989200043886,37.55364882037372
R,전통시장,3130321,장신구 특화거리 상점가,211418,447594,11740,강동구,11740640,성내1동,38487,127.12996548788853,37.53052028261774
R,전통시장,3130322,고분다리전통시장,211771,449208,11740,강동구,11740620,천호3동,20499,127.1339848550516,37.5450578596229
R,전통시장,3130323,둔촌역전통시장,211868,447599,11740,강동구,11740660,성내3동,36613,127.13505661925188,37.530559685679854
R,전통시장,3130310,강남개포시장,205978,443274,11680,강남구,11680670,개포2동,25364,127.06838551353128,37.4916481340308
R,전통시장,3130311,새마을시장,207534,445500,11710,송파구,11710650,잠실본동,79375,127.08600273426144,37.51169307125597
R,전통시장,3130312,석촌시장,209466,444551,11710,송파구,11710600,석촌동,46711,127.10784272003788,37.50312496833661
R,전통시장,3130313,방이시장,210214,445738,11710,송파구,11710562,방이2동,143645,127.11631846795996,37.51381187051207
R,전통시장,3130324,길동복조리시장,212690,448844,11740,강동구,11740685,길동,29464,127.14437767015755,37.54176613567199
R,전통시장,3130325,명일전통시장,212839,449976,11740,강동구,11740530,명일1동,27547,127.14608331983864,37.55196327642137
R,전통시장,3130326,고덕 골목형상점가,215010,450928,11740,강동구,11740560,고덕2동,29082,127.17067120116492,37.560508031243366
R,전통시장,3130327,"평화시장(남평화시장, 제일평화시장, 신평화패션타운)",200994,452152,11140,중구,11140615,신당동,36213,127.01203961595564,37.5716568262077
R,전통시장,3130289,봉일시장,194553,442944,11620,관악구,11620605,은천동,4844,126.93919853077982,37.488677322138926
R,전통시장,3130290,영림시장,194966,442472,11620,관악구,11620595,청룡동,72197,126.94387165417407,37.48442697119654
R,전통시장,3130131,동북프라자,201694,457845,11305,강북구,11305534,삼양동,8454,127.0199760669635,37.62294885944312
R,전통시장,3130132,삼양골목시장(삼양시장),201680,458392,11305,강북구,11305534,삼양동,47564,127.01981869039992,37.62787724163025
R,전통시장,3130133,우이골목시장(우이시장),201751,460755,11305,강북구,11305625,수유2동,54278,127.0206284448723,37.649167210380064
R,전통시장,3130134,"솔샘시장(미아6,7동골목시장)",201740,457759,11305,강북구,11305575,삼각산동,21168,127.02049693352232,37.622173934116326
R,전통시장,3130223,고척근린시장,186721,444751,11530,구로구,11530730,고척2동,29145,126.85060827725682,37.504878425948704
R,전통시장,3130225,개봉중앙시장,187149,443562,11530,구로구,11530750,개봉2동,79713,126.85546963704788,37.494171669344624
R,전통시장,3130226,고척프라자,187873,444929,11530,구로구,11530720,고척1동,6013,126.86363395356992,37.50649812207189
R,전통시장,3130227,고척골목시장상점가(그라운드 고척),187952,444881,11530,구로구,11530720,고척1동,17693,126.86452821935636,37.50606668385252
R,전통시장,3130053,백학시장,201732,451624,11140,중구,11140650,신당5동,42212,127.02039235072913,37.56689856923339
R,전통시장,3130054,황학동주방가구거리상점가,201822,452134,11140,중구,11140670,황학동,72884,127.02141228048376,37.57149344116402
R,전통시장,3130055,"황학시장(서울중앙시장, 신중앙시장)",201889,451973,11140,중구,11140670,황학동,39709,127.02217029788912,37.57004272053455
R,전통시장,3130056,용산용문시장,196483,448549,11170,용산구,11170590,용문동,40246,126.960994054768,37.53918766406995
R,전통시장,3130057,만리시장,196790,450199,11170,용산구,11170555,청파동,6775,126.96446033515008,37.55405516293565
R,전통시장,3130135,수유중앙골목시장(수유중앙시장),201872,460117,11305,강북구,11305635,수유3동,30758,127.02199797209224,37.6434187521564
R,전통시장,3130136,수유재래시장,201913,459134,11305,강북구,11305615,수유1동,10960,127.02246004007192,37.63456206347514
R,전통시장,3130137,"수유전통시장(수유시장, 수유골목시장)",201998,459062,11305,강북구,11305615,수유1동,37023,127.02342283422566,37.63391318445749
R,전통시장,3130138,수유프라자,202081,459124,11305,강북구,11305615,수유1동,2065,127.02436332310673,37.634471612567616
R,전통시장,3130139,강북종합전통시장(강북종합골목시장),202329,460268,11305,강북구,11305635,수유3동,74901,127.0271765125317,37.644778214397824
R,전통시장,3130229,남구로시장,189966,443409,11530,구로구,11530550,구로4동,45490,126.8873262718302,37.49282822503502
R,전통시장,3130230,가리봉시장,190201,442473,11530,구로구,11530595,가리봉동,20139,126.8899961338914,37.48439741494517
R,전통시장,3130231,독산동 우시장,190847,440814,11545,금천구,11545610,독산1동,63392,126.89732088522749,37.46945647982541
R,전통시장,3130232,독산동 맛나는거리상점가(독산동 맛나는거리),191176,441096,11545,금천구,11545640,독산4동,29410,126.90103658264682,37.47200052564909
R,전통시장,3130058,이촌종합시장,197769,446792,11170,용산구,11170630,이촌1동,7486,126.97555035543296,37.523361298566506
R,전통시장,3130059,후암시장,197903,450066,11170,용산구,11170510,후암동,33290,126.97705658288452,37.55286012681386
R,전통시장,3130061,이태원시장,199066,448264,11170,용산구,11170650,이태원1동,10573,126.99022053173428,37.536626246454354
R,전통시장,3130062,보광시장,200001,447575,11170,용산구,11170700,보광동,10506,127.00079955404244,37.530418938635954
R,전통시장,3130063,신금호역 골목형상점가,201778,450475,11200,성동구,11200615,금호2?3가동,15024,127.0209103403749,37.55654611866243
R,전통시장,3130064,금남시장,201970,449892,11200,성동구,11200615,금호2?3가동,11274,127.02308176946036,37.55129296770094
R,전통시장,3130065,무학봉상점가,202706,451363,11200,성동구,11200520,왕십리2동,69338,127.0314160921416,37.56454471207866
R,전통시장,3130216,화곡중앙시장,185783,448352,11500,강서구,11500540,화곡1동,34409,126.839929958885,37.53730911613496
R,전통시장,3130217,화곡본동시장,186203,449328,11500,강서구,11500590,화곡본동,21265,126.84466361136982,37.546109174351386
R,전통시장,3130219,까치산시장,186491,448139,11500,강서구,11500593,화곡8동,39544,126.84794453144572,37.53540069639639
R,전통시장,3130220,등마루시장,187585,450820,11500,강서구,11500520,등촌1동,14496,126.86027667425483,37.55957164954178
R,전통시장,3130221,"남부골목시장(남부화곡시장, 남부시장)",187694,448184,11500,강서구,11500570,화곡4동,81027,126.86155472892604,37.53582305675578
R,전통시장,3130222,오류시장,186135,444133,11530,구로구,11530770,오류1동,20163,126.84399257040276,37.49930162504944
R,전통시장,3130049,신당 미래유산 먹거리 골목형상점가,201309,451478,11140,중구,11140615,신당동,10196,127.01560417650178,37.56558379423687
R,전통시장,3130050,청평화시장,201330,452194,11140,중구,11140615,신당동,14440,127.01584310609212,37.57203484084413
R,전통시장,3130051,동화동 골목형상점가,201543,451430,11140,중구,11140665,동화동,60206,127.01825267343192,37.565150973990384
R,전통시장,3130052,서울중앙시장(신중앙시장),201683,451934,11140,중구,11140670,황학동,70002,127.01983840495387,37.56969172006968
R,전통시장,3130235,대명여울빛거리시장(대명시장),191342,439355,11545,금천구,11545670,시흥1동,51350,126.90293374823352,37.456315645755055
R,전통시장,3130236,비단길현대시장(현대시장),191404,439747,11545,금천구,11545670,시흥1동,71349,126.90362988606438,37.45984816329756
R,전통시장,3130238,은행나무시장,192025,439150,11545,금천구,11545710,시흥5동,36517,126.91065543601896,37.45447477333095
R,전통시장,3130066,행당시장상점가,202943,451296,11200,성동구,11200560,행당1동,81008,127.03409834170824,37.56394033988729
R,전통시장,3130067,왕십리도선동상점가,203030,451634,11200,성동구,11200535,왕십리도선동,86695,127.03508441979932,37.56698540536432
R,전통시장,3130144,백운시장,201378,461769,11320,도봉구,11320660,쌍문1동,16119,127.0164036377256,37.65830370656987
R,전통시장,3130145,쌍문역둘리상점가,202849,460721,11320,도봉구,11320680,쌍문3동,32420,127.03307024458776,37.648858207590784
R,전통시장,3130146,쌍문시장(쌍문역골목시장),202853,460960,11320,도봉구,11320680,쌍문3동,108994,127.03311648235714,37.65101152707405
R,전통시장,3130147,쌍문역동측상점가,203089,460798,11320,도봉구,11320511,창1동,33857,127.03579009930712,37.64955120027732
R,전통시장,3130240,영등포유통상가,190643,447018,11560,영등포구,11560550,당산1동,47667,126.894935410901,37.52535231336697
R,전통시장,3130241,선유도역 골목형상점가,190776,448469,11560,영등포구,11560620,양평2동,73950,126.89642165563252,37.53842705993258
R,전통시장,3130242,대림중앙 골목형상점가,191020,443257,11560,영등포구,11560710,대림2동,19474,126.89924652786624,37.49146962523973
R,전통시장,3130070,뚝섬역상점가,204339,449882,11200,성동구,11200660,성수1가2동,56166,127.04989076685156,37.5511949297504
R,전통시장,3130148,방학동도깨비시장,203111,462837,11320,도봉구,11320700,방학2동,42546,127.03604789820268,37.66792199132446
R,전통시장,3130149,창동신창시장,203283,460012,11320,도봉구,11320512,창2동,58415,127.03798494942632,37.64246886888659
R,전통시장,3130245,영일시장,191222,446445,11560,영등포구,11560605,문래동,60601,126.90149234332216,37.52019534751992
R,전통시장,3130246,영등포청과시장(조광시장),191260,446913,11560,영등포구,11560550,당산1동,96522,126.90191659073724,37.52441236239323
R,전통시장,3130244,대림중앙시장,191108,443509,11560,영등포구,11560710,대림2동,47326,126.90023852815612,37.49374099849107
R,전통시장,3130068,마장축산물시장,203467,452337,11200,성동구,11200540,마장동,218303,127.04003407818551,37.57331783962934
R,전통시장,3130069,"한양대앞상점가(한양시장, 왕십리맛골목)",203578,451118,11200,성동구,11200550,사근동,23243,127.04128475318149,37.56233437778212
R,전통시장,3130140,숭인시장,202587,457096,11305,강북구,11305555,송천동,32450,127.03008891291802,37.61619850172625
R,전통시장,3130141,강북북부골목시장,202637,459570,11305,강북구,11305595,번1동,30294,127.03066393635434,37.638488585386256
R,전통시장,3130143,방천골목시장,202925,457018,11305,강북구,11305545,송중동,20242,127.03391694559892,37.61549474785105
R,전통시장,3130233,남문시장,191247,441612,11545,금천구,11545630,독산3동,48355,126.90183303761631,37.47665037216741
R,전통시장,3130151,신도봉시장,203672,463403,11320,도봉구,11320521,도봉1동,8485,127.04240923622216,37.6730194621772
R,전통시장,3130152,오!도봉거리 상점가,204052,463707,11320,도봉구,11320522,도봉2동,24434,127.04671822449134,37.67575684432636
R,전통시장,3130153,창동역상점가,204350,461477,11320,도봉구,11320514,창4동,33628,127.05008310895565,37.65566380461684
R,전통시장,3130154,상계주공1단지(가)상가,205249,460811,11350,노원구,11350695,상계6?7동,6758,127.06026623731422,37.6496586787535
R,전통시장,3130274,사당1동먹자골목상점가(사당1동먹자골목),198283,442093,11590,동작구,11590620,사당1동,40304,126.9813763008371,37.48102452065682
R,전통시장,3130276,신림중앙시장(조원동 펭귄시장),192184,442657,11620,관악구,11620725,조원동,7150,126.91241495890718,37.48607428881195
R,전통시장,3130277,조원동 펭귄시장(신림중앙시장),192141,442580,11620,관악구,11620725,조원동,32672,126.91192959672672,37.48538015130932
R,전통시장,3130278,미성동 도깨비시장 골목형상점가,192599,441665,11620,관악구,11620765,미성동,24874,126.91711731655629,37.47713980827846
R,전통시장,3130279,관악신사시장,192640,442964,11620,관악구,11620685,신사동,49986,126.91756774564485,37.48884413342713
R,전통시장,3130280,신림종합시장,192702,442782,11620,관악구,11620685,신사동,8761,126.91827061011514,37.48720481012269
R,전통시장,3130077,조양시장,205965,448824,11215,광진구,11215847,자양4동,5328,127.06828304753124,37.541653473260176
R,전통시장,3130078,화양제일골목시장,206085,449309,11215,광진구,11215710,화양동,18616,127.0696448416479,37.54602250610443
R,전통시장,3130079,한아름시장,206170,449309,11215,광진구,11215710,화양동,11040,127.07060668555783,37.546021947296026
R,전통시장,3130081,자양골목전통시장(자양골목시장),207041,448310,11215,광진구,11215820,자양1동,43688,127.08045326588991,37.5370148642108
R,전통시장,3130082,면곡골목시장,207179,452397,11215,광진구,11215760,중곡3동,7793,127.08205427562132,37.57383724577208
R,전통시장,3130083,"중곡제일시장(중곡제일골목시장, 광성시장)",207176,451590,11215,광진구,11215740,중곡1동,41751,127.08201249080318,37.56656630306647
R,전통시장,3130157,상계중앙시장,206204,462218,11350,노원구,11350670,상계5동,52463,127.0710996624234,37.66232949995003
R,전통시장,3130159,공릉동 도깨비시장,206706,458084,11350,노원구,11350595,공릉1동,57720,127.07675147956866,37.62507966342282
R,전통시장,3130160,수일시장,190733,453738,11380,은평구,11380650,수색동,11753,126.89586811412808,37.58589966479866
R,전통시장,3130161,증산종합시장,191631,453575,11380,은평구,11380640,증산동,8072,126.90603699747868,37.584439721794105
R,전통시장,3130162,증산골목시장,192205,454342,11380,은평구,11380640,증산동,7969,126.91252737866714,37.59135534752401
R,전통시장,3130255,영등포전통시장,191885,446846,11560,영등포구,11560535,영등포동,55174,126.9089876726602,37.523814447019
R,전통시장,3130256,신동시장,191932,445186,11560,영등포구,11560650,신길3동,4593,126.90953771515252,37.508858344306034
R,전통시장,3130257,영등포시장기계공구상가,192049,446670,11560,영등포구,11560535,영등포동,39289,126.91084483328213,37.52223013626298
R,전통시장,3130258,영진시장A동,192568,444551,11560,영등포구,11560680,신길6동,6326,126.91673746776934,37.503142396267805
R,전통시장,3130259,대신시장,192707,445752,11560,영등포구,11560630,신길1동,8116,126.91829745379816,37.51396448155773
R,전통시장,3130260,신대방1동골목상권,191941,443427,11590,동작구,11590670,신대방1동,21868,126.90965892266048,37.49300987867375
R,전통시장,3130261,성대전통시장(성대시장),193904,444409,11590,동작구,11590550,상도3동,53092,126.93184792740988,37.50187285623992
R,전통시장,3130084,신성시장(신성골목시장),207823,450945,11215,광진구,11215770,중곡4동,16181,127.08932900672558,37.56074971102904
R,전통시장,3130086,서울약령시장,203314,453617,11230,동대문구,11230545,제기동,165313,127.03830780007443,37.58485101817136
R,전통시장,3130087,경동광성상가(경동시장),203445,453527,11230,동대문구,11230545,제기동,20976,127.03979052646504,37.584039659623656
R,전통시장,3130088,경동시장,203454,453277,11230,동대문구,11230545,제기동,21323,127.03989126452494,37.58178716199788
R,전통시장,3130089,청량리수산시장,203592,453168,11230,동대문구,11230536,용신동,30328,127.04145306928147,37.580804569037184
R,전통시장,3130090,청량리종합시장,203585,453348,11230,동대문구,11230545,제기동,24349,127.04137468620944,37.5824263706237
R,전통시장,3130163,응암오거리상점가,192561,454386,11380,은평구,11380600,응암3동,53602,126.91655779683948,37.59175475040739
R,전통시장,3130248,영등포역지하도상점가,191565,446096,11560,영등포구,11560515,영등포본동,154926,126.90537635938978,37.51705409826804
R,전통시장,3130253,영신상가(제일상가),191746,446714,11560,영등포구,11560535,영등포동,5196,126.90741673597807,37.52262389271655
R,전통시장,3130071,성수역 골목형상점가,204684,449660,11200,성동구,11200690,성수2가3동,10659,127.05379359566687,37.54919306655734
R,전통시장,3130072,성동용답상가시장,204691,451606,11200,성동구,11200790,용답동,118065,127.0538850776488,37.5667262868661
R,전통시장,3130073,뚝도시장,204817,448747,11200,성동구,11200670,성수2가1동,21456,127.05529275390772,37.54096633878568
R,전통시장,3130074,영동교골목시장,205643,448742,11215,광진구,11215847,자양4동,14261,127.06463894596206,37.54091666355484
R,전통시장,3130075,노룬산시장(노룬산골목시장),205724,448577,11215,광진구,11215847,자양4동,10816,127.06555419288247,37.53942953326696
R,전통시장,3130076,능동로골목시장,205916,448409,11215,광진구,11215847,자양4동,28990,127.06772529911484,37.53791466836864
R,전통시장,3130150,창동골목시장,203458,459884,11320,도봉구,11320513,창3동,39982,127.03996718018028,37.64131498920222
R,전통시장,3130271,남성역골목시장,197564,442670,11590,동작구,11590650,사당4동,29047,126.97324532175884,37.48622163222431
R,전통시장,3130272,사당시장,197803,442619,11590,동작구,11590650,사당4동,5844,126.97594780163864,37.48576273747836
R,전통시장,3130273,남성사계시장(남성시장),198271,443197,11590,동작구,11590630,사당2동,43008,126.98123794054922,37.49097154685849
R,전통시장,3130091,청량종합도매시장,203592,453624,11230,동대문구,11230545,제기동,45678,127.0414552637658,37.58491306433619
R,전통시장,3130092,청량리농수산물시장,203589,453469,11230,동대문구,11230545,제기동,32477,127.0414205533192,37.58351654813717
R,전통시장,3130094,청량리청과물시장,203780,453376,11230,동대문구,11230545,제기동,28297,127.043582486154,37.58267788068322
R,전통시장,3130095,청량리전통시장,203840,453595,11230,동대문구,11230545,제기동,30889,127.04426289589117,37.58465079527757
